"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0068455MOR","31.517279","-85.696187","WGS84","Louise & Lee","based on collectors description","GeoLocate","693"
"0068456MOR","31.209705","-85.354766","WGS84","Louise & Lee","based on collectors description","GeoLocate","226"
"0068457MOR","51.111452","17.034405","WGS84","Louise & Lee","based on collectors description","GeoLocate","2072"
"0068458MOR","40.103643","-88.21227","WGS84","Louise & Lee","based on collectors description","GeoLocate","98"
"0068460MOR","34.461794","-93.04462","WGS84","Louise & Lee","based on collectors description","GeoLocate","2020"
"0068461MOR","51.111469","17.034398","WGS84","Louise & Lee","based on collectors description","GeoLocate","2022"
"0068462MOR","51.111457","17.034411","WGS84","Louise & Lee","based on collectors description","GeoLocate","1997"
"0068466MOR","34.466825","-93.117437","WGS84","Louise & Lee","based on collectors description","GeoLocate","2050"
"0068484MOR","47.529763","19.394458","WGS84","Louise & Lee","based on collectors description","GeoLocate","2011"
"0068490MOR","46.074761","23.577099","WGS84","Louise & Lee","based on collectors description","GeoLocate","1878"
"0068502MOR","46.072847","23.575189","WGS84","Louise & Lee","based on collectors description","GeoLocate","2117"
"0068513MOR","30.228537","-88.023053","WGS84","Louise & Lee","based on collectors description","GeoLocate","1027"
"0068514MOR","30.625679","-87.021133","WGS84","Louise & Lee","based on collectors description","GeoLocate","1013"
"0068515MOR","31.940613","-81.513323","WGS84","Louise & Lee","based on collectors description","GeoLocate","1497"
"0068516MOR","29.177206","-81.770419","WGS84","Louise & Lee","based on collectors description","GeoLocate","98"
"0068517MOR","","","WGS84","Louise & Lee","based on collectors description","GeoLocate","503"
"0068518MOR","25.211178","110.188628","WGS84","Louise & Lee","based on collectors description","GeoLocate","2653"
"0068520MOR","29.55","115.966667","WGS84","Louise & Lee","based on collectors description","GeoLocate","1959"
"0068524MOR","41.897326","-88.167494","WGS84","Kate Lueders","Based on collector description","GeoLocate","1666"
"0068585MOR","27.759526","118.061104","WGS84","Louise & Lee","based on collectors description","GeoLocate","2041"
"0068586MOR","25.346783","-100.281313","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2045"
"0068587MOR","30.655901","-86.970483","WGS84","Louise & Lee","based on collectors description","GeoLocate","600"
"0068588MOR","30.182249","-84.984253","WGS84","Louise & Lee","based on collectors description","GeoLocate","10032"
"0068590MOR","26.761305","128.221953","WGS84","Louise & Lee","based on collectors description","GeoLocate","2028"
"0068591MOR","35.157539","-107.656998","WGS84","Louise & Lee","based on collectors description","GeoLocate","1506"
"0068592MOR","31.357097","-108.756435","WGS84","Louise & Lee","based on collectors description","GeoLocate","1994"
"0068594MOR","30.928758","-103.813516","WGS84","Louise & Lee","based on collectors description","GeoLocate","1506"
"0068595MOR","34.28374","-79.757119","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1510"
"0068596MOR","30.628182","-104.188698","WGS84","Louise & Lee","based on collectors description","GeoLocate","2059"
"0068598MOR","25.347706","-100.280631","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2024"
"0068599MOR","14.609379","-90.656509","WGS84","Louise & Lee","based on collectors description","GeoLocate","51"
"0068600MOR","31.979282","-104.75467","WGS84","Louise & Lee","based on collectors description","GeoLocate","1506"
"0068601MOR","","","","Louise and Lee","based on collectors description","GeoLocate","192"
"0068602MOR","36.213316","-112.036557","WGS84","Louise & Lee","based on collectors description","GeoLocate","1215"
"0068603MOR","33.947346","-83.367432","WGS84","Louise & Lee","based on collectors description","GeoLocate","476"
"0068604MOR","39.480555","-89.425405","WGS84","Louise and Lee","based on collectors description","GeoLocate","210"
"0068605MOR","40.548223","-89.897074","WGS84","Louise and Lee","based on collectors description","GeoLocate","193"
"0068627MOR","40.145214","-87.742999","WGS84","Louise and Lee","based on collectors description","GeoLocate","188"
"0068629MOR","32.409984","-110.715255","WGS84","Louise & Lee","based on collectors description","GeoLocate","1970"
"0068631MOR","","","","Louise & Lee","based on collectors description","GeoLocate","999"
"0068632MOR","32.69049","-82.499485","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0068635MOR","33.955025","-83.374548","WGS84","Louise & Lee","based on collectors description","GeoLocate","219"
"0068636MOR","37.259246","-89.282251","WGS84","Louise and Lee","based on collectors description","GeoLocate","211"
"0068638MOR","40.076163","-90.945434","WGS84","Louise and Lee","based on collectors description","GeoLocate","206"
"0068639MOR","33.592801","-105.26523","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0068641MOR","34.85481","-111.765453","WGS84","Louise & Lee","based on collectors description","GeoLocate","2023"
"0068642MOR","14.639158","-90.609863","WGS84","Louise & Lee","based on collectors description","GeoLocate","211"
"0068643MOR","18.730235","108.793896","WGS84","Louise & Lee","based on collectors description","GeoLocate","2026"
"0068645MOR","32.411699","-100.370147","WGS84","Louise & Lee","based on collectors description","GeoLocate","1973"
"0068646MOR","32.443131","-110.78843","WGS84","Louise & Lee","based on collectors description","GeoLocate","2081"
"0068652MOR","33.797063","-94.060192","WGS84","Louise & Lee","based on collectors description","GeoLocate","2005"
"0068653MOR","33.843492","104.494343","WGS84","Louise & Lee","based on collectors description","GeoLocate","2043"
"0068654MOR","42.200016","-123.682769","WGS84","Louise & Lee","based on collectors description","GeoLocate","2013"
"0068657MOR","42.08588","-123.644312","WGS84","Louise & Lee","based on collectors description","GeoLocate","1781"
"0068658MOR","24.582229","-98.942077","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2019"
"0068659MOR","29.220887","-103.316218","WGS84","Louise & Lee","based on collectors description","GeoLocate","3036"
"0068660MOR","29.708755","-101.350661","WGS84","Louise & Lee","based on collectors description","GeoLocate","2005"
"0068661MOR","30.690336","-101.65382","WGS84","Louise & Lee","based on collectors description","GeoLocate","2006"
"0068663MOR","25.413903","-99.559067","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2035"
"0068664MOR","28.180881","-108.356747","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2018"
"0068665MOR","37.893255","-122.243533","WGS84","Louise & Lee","based on collectors description","GeoLocate","120"
"0068668MOR","35.266719","-82.315578","WGS84","Louise & Lee","based on Collectors description","GeoLocate","202"
"0068669MOR","40.014281","-95.36135","WGS84","Louise & Lee","based on collectors description","GeoLocate","1279"
"0068675MOR","34.700678","-95.325644","WGS84","Louise & Lee","based on collectors description","GeoLocate","569"
"0068676MOR","34.982391","-95.351388","WGS84","Louise & Lee","based on collectors description","GeoLocate","1049"
"0068677MOR","43.251405","-81.828945","WGS84","Louise & Lee","based on collectors description","GeoLocate","981"
"0068727MOR","34.745659","-98.529236","WGS84","Louise & Lee","based on collectors description","GeoLocate","399"
"0068728MOR","34.736247","-98.53503","WGS84","Louise & Lee","based on collectors description","GeoLocate","609"
"0068729MOR","35.144602","-93.54602","WGS84","Louise & Lee","based on collectors description","GeoLocate","1972"
"0068730MOR","30.496575","-86.423748","WGS84","Louise & Lee","based on collectors description","GeoLocate","211"
"0068731MOR","33.679878","-93.166081","WGS84","Louise & Lee","based on collectors description","GeoLocate","111"
"0068732MOR","33.679795","-93.165986","WGS84","Louise & Lee","based on collectors description","GeoLocate","104"
"0068733MOR","32.032732","-81.594049","WGS84","Louise & Lee","based on collectors description","GeoLocate","2066"
"0068734MOR","31.382609","-87.973566","WGS84","Louise & Lee","based on collectors description","GeoLocate","535"
"0068735MOR","39.899208","-75.354995","WGS84","Louise & Lee","based on Collectors description","GeoLocate","58"
"0068736MOR","32.373219","-85.036911","WGS84","Louise & Lee","based on collectors description","GeoLocate","1020"
"0068737MOR","33.822537","-85.73302","WGS84","Louise & Lee","based on collectors description","GeoLocate","810"
"0068738MOR","31.103804","-88.216279","WGS84","Louise & Lee","based on collectors description","GeoLocate","248"
"0068739MOR","42.162043","-71.210609","WGS84","Louise & Lee","based on collectors description","GeoLocate","1996"
"0068740MOR","42.162043","-71.210609","WGS84","Louise & Lee","based on collectors description","GeoLocate","1996"
"0068742MOR","34.522836","-93.036581","WGS84","Louise & Lee","based on collectors description","GeoLocate","413"
"0068743MOR","34.522836","-93.036581","WGS84","Louise & Lee","based on collectors description","GeoLocate","413"
"0068745MOR","25.355425","-100.917314","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2050"
"0068746MOR","35.776876","-103.795736","WGS84","Louise & Lee","based on collectors description","GeoLocate","2059"
"0068747MOR","30.532498","-96.693309","WGS84","Louise & Lee","based on collectors description","GeoLocate","2037"
"0068748MOR","30.532498","-96.693309","WGS84","Louise & Lee","based on collectors description","GeoLocate","2037"
"0068749MOR","31.700046","-99.016997","WGS84","Louise & Lee","based on collectors description","GeoLocate","2009"
"0068750MOR","31.698878","-99.020086","WGS84","Louise & Lee","based on collectors description","GeoLocate","2006"
"0068751MOR","35.172118","-93.645393","WGS84","Louise & Lee","based on collectors description","GeoLocate","2058"
"0068752MOR","37.654339","-90.687998","WGS84","Louise & Lee","based on Collectors description","GeoLocate","392"
"0068756MOR","38.999326","-94.525116","WGS84","Louise & Lee","based on Collectors description","GeoLocate","367"
"0068757MOR","42.27618","-71.090672","WGS84","Louise & Lee","based on collectors description","GeoLocate","1993"
"0068758MOR","41.671388","-70.338962","WGS84","Louise & Lee","based on collectors description","GeoLocate","2018"
"0068763MOR","34.436679","-86.592366","WGS84","Louise & Lee","based on collectors description","GeoLocate","506"
"0068764MOR","33.908642","-87.256219","WGS84","Louise & Lee","based on collectors description","GeoLocate","2065"
"0068769MOR","33.614565","-93.813516","WGS84","Louise & Lee","based on collectors description","GeoLocate","2049"
"0068770MOR","39.056735","-94.578546","WGS84","Louise & Lee","based on Collectors description","GeoLocate","507"
"0068776MOR","33.614565","-93.813516","WGS84","Louise & Lee","based on collectors description","GeoLocate","2049"
"0068779MOR","31.478839","-86.264098","WGS84","Louise & Lee","based on collectors description","GeoLocate","1033"
"0068780MOR","37.893125","-122.243415","WGS84","Louise & Lee","based on collectors description","GeoLocate","120"
"0068781MOR","32.490465","-92.112116","WGS84","Louise & Lee","based on Collectors description","GeoLocate","204"
"0068782MOR","40.795232","-85.205136","WGS84","Louise & Lee","based on Collectors description","GeoLocate","198"
"0068783MOR","40.758328","-85.168392","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2008"
"0068784MOR","35.93643","-98.425075","WGS84","Louise & Lee","based on collectors description","GeoLocate","1799"
"0068785MOR","38.995562","-94.522732","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1464"
"0068786MOR","","","WGS84","Louise and Lee","based on collectors description","GeoLocate","228"
"0068787MOR","38.729584","-88.084479","WGS84","Louise & Lee","based on Collectors description","GeoLocate","2037"
"0068788MOR","37.063335","-89.2156","WGS84","Louise & Lee","based on Collectors description","GeoLocate","1994"
"0068789MOR","37.122294","-89.140792","WGS84","Louise and Lee","based on collectors description","GeoLocate","227"
"0068790MOR","34.756308","-96.070064","WGS84","Louise & Lee","based on collectors description","GeoLocate","2085"
"0068791MOR","33.045695","-92.131815","WGS84","Louise & Lee","based on collectors description","GeoLocate","1003"
"0068792MOR","33.665146","-93.859053","WGS84","Louise & Lee","based on collectors description","GeoLocate","2021"
"0068793MOR","33.614565","-93.813516","WGS84","Louise & Lee","based on collectors description","GeoLocate","2049"
"0068794MOR","31.693628","-93.249935","WGS84","Louise & Lee","based on Collectors description","GeoLocate","206"
"0068795MOR","31.693628","-93.249935","WGS84","Louise & Lee","based on Collectors description","GeoLocate","206"
"0068796MOR","37.125051","-89.139674","WGS84","Louise and Lee","based on collectors description","GeoLocate","214"
