"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0065709MOR","35.216677|bannon-hipp|NA","-111.694416|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2044|bannon-hipp|NA"
"0065711MOR","35.163591|bannon-hipp|NA","-106.348752|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1932|bannon-hipp|NA"
"0065713MOR","32.974264|bannon-hipp|NA","-105.366927|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1506|bannon-hipp|NA"
"0065714MOR","35.788056|bannon-hipp|NA","-104.116912|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2095|bannon-hipp|NA"
"0065715MOR","32.835907|bannon-hipp|NA","-108.358661|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2034|bannon-hipp|NA"
"0065716MOR","32.839835|bannon-hipp|NA","-108.370963|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1224|bannon-hipp|NA"
"0065717MOR","36.991134|bannon-hipp|NA","-104.486654|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","217|bannon-hipp|NA"
"0065718MOR","34.962499|bannon-hipp|NA","-103.328565|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1936|bannon-hipp|NA"
"0065719MOR","31.619887|bannon-hipp|NA","-102.811091|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","202|bannon-hipp|NA"
"0065720MOR","36.895385|bannon-hipp|NA","-102.953645|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","201|bannon-hipp|NA"
"0065721MOR","36.898541|bannon-hipp|NA","-102.923473|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","231|bannon-hipp|NA"
"0065722MOR","36.903071|bannon-hipp|NA","-102.999875|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","201|bannon-hipp|NA"
"0065723MOR","32.951863|bannon-hipp|NA","-105.273035|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2032|bannon-hipp|NA"
"0065724MOR","37.093121|bannon-hipp|NA","-104.522093|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1946|bannon-hipp|NA"
"0065725MOR","36.84616|bannon-hipp|NA","-102.952847|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1586|bannon-hipp|NA"
"0065726MOR","36.893878|bannon-hipp|NA","-102.952319|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","329|bannon-hipp|NA"
"0065728MOR","32.243263|bannon-hipp|NA","-104.697356|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","229|bannon-hipp|NA"
"0065729MOR","37.169463|bannon-hipp|NA","-104.500541|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2037|bannon-hipp|NA"
"0065730MOR","36.903076|bannon-hipp|NA","-102.956739|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2207|bannon-hipp|NA"
"0065731MOR","34.026981|bannon-hipp|NA","-85.600719|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1485|bannon-hipp|NA"
"0065732MOR","34.175123|bannon-hipp|NA","-85.649327|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2096|bannon-hipp|NA"
"0065733MOR","32.129842|bannon-hipp|NA","-88.048689|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","223|bannon-hipp|NA"
"0065734MOR","31.291365|bannon-hipp|NA","-86.776944|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description/branch of river|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","142|bannon-hipp|NA"
"0065735MOR","33.065487|bannon-hipp|NA","-86.451923|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","197|bannon-hipp|NA"
"0065736MOR","33.065487|bannon-hipp|NA","-86.451923|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","197|bannon-hipp|NA"
"0065737MOR","31.459961|bannon-hipp|NA","-86.402846|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","536|bannon-hipp|NA"
"0065738MOR","31.10524|bannon-hipp|NA","-85.847001|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","199|bannon-hipp|NA"
"0065739MOR","31.192798|bannon-hipp|NA","-85.313627|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","252|bannon-hipp|NA"
"0065740MOR","32.695264|bannon-hipp|NA","-88.107909|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","90|bannon-hipp|NA"
"0065741MOR","32.897643|bannon-hipp|NA","-87.962404|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","217|bannon-hipp|NA"
"0065742MOR","33.929584|bannon-hipp|NA","-88.123643|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
"0065743MOR","34.750645|bannon-hipp|NA","-87.822983|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1110|bannon-hipp|NA"
"0065744MOR","33.962457|bannon-hipp|NA","-87.682802|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","296|bannon-hipp|NA"
"0065746MOR","31.539688|bannon-hipp|NA","-87.524626|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","206|bannon-hipp|NA"
"0065747MOR","33.282708|bannon-hipp|NA","-86.454482|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","598|bannon-hipp|NA"
"0065748MOR","32.487455|bannon-hipp|NA","-88.06483|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","236|bannon-hipp|NA"
"0065749MOR","32.555564|bannon-hipp|NA","-87.947623|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","637|bannon-hipp|NA"
"0065750MOR","31.512037|bannon-hipp|NA","-87.939774|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","378|bannon-hipp|NA"
"0065751MOR","31.514484|bannon-hipp|NA","-87.946898|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","231|bannon-hipp|NA"
"0065752MOR","31.465679|bannon-hipp|NA","-88.032072|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","219|bannon-hipp|NA"
"0065753MOR","33.803452|bannon-hipp|NA","-85.773702|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","205|bannon-hipp|NA"
"0065754MOR","33.914372|bannon-hipp|NA","-87.086262|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
"0065756MOR","30.967363|bannon-hipp|NA","-87.235251|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","105|bannon-hipp|NA"
"0065757MOR","33.702688|bannon-hipp|NA","-93.01934|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","202|bannon-hipp|NA"
"0065758MOR","33.614565|bannon-hipp|NA","-93.813516|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1993|bannon-hipp|NA"
"0065759MOR","34.529725|bannon-hipp|NA","-93.042134|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1967|bannon-hipp|NA"
"0065760MOR","34.523612|bannon-hipp|NA","-93.036213|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2005|bannon-hipp|NA"
"0065761MOR","34.128144|bannon-hipp|NA","-93.022958|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2012|bannon-hipp|NA"
"0065762MOR","36.007144|bannon-hipp|NA","-90.671223|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2042|bannon-hipp|NA"
"0065763MOR","32.834492|bannon-hipp|NA","-84.851988|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2030|bannon-hipp|NA"
"0065764MOR","37.120599|bannon-hipp|NA","-88.617138|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","227|bannon-hipp|NA"
"0065765MOR","37.254666|bannon-hipp|NA","-88.846|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1059|bannon-hipp|NA"
"0065766MOR","37.140412|bannon-hipp|NA","-89.357086|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","237|bannon-hipp|NA"
"0065767MOR","31.982323|bannon-hipp|NA","-93.090754|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2043|bannon-hipp|NA"
"0065768MOR","32.101058|bannon-hipp|NA","-92.683423|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2007|bannon-hipp|NA"
"0065769MOR","32.206373|bannon-hipp|NA","-92.803352|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description/believe in Ramsey Cty.|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","205|bannon-hipp|NA"
"0065770MOR","32.20641|bannon-hipp|NA","-92.803824|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","205|bannon-hipp|NA"
"0065771MOR","31.783883|bannon-hipp|NA","-93.105703|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","703|bannon-hipp|NA"
"0065772MOR","30.057631|bannon-hipp|NA","-91.860699|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2062|bannon-hipp|NA"
"0065773MOR","32.32733|bannon-hipp|NA","-93.230797|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1991|bannon-hipp|NA"
"0065774MOR","31.750022|bannon-hipp|NA","-93.090454|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","196|bannon-hipp|NA"
"0065782MOR","45.10621|bannon-hipp|NA","7.483354|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1002|bannon-hipp|NA"
"0065784MOR","49.263714|bannon-hipp|NA","-123.234801|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2007|bannon-hipp|NA"
"0065793MOR","","","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","228|bannon-hipp|NA"
"0065794MOR","","","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","268|bannon-hipp|NA"
"0065807MOR","26.705151|bannon-hipp|NA","100.761597|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2042|bannon-hipp|NA"
"0065841MOR","39.05887|bannon-hipp|NA","-77.037865|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","244|bannon-hipp|NA"
"0065842MOR","38.940497|bannon-hipp|NA","-76.540491|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","206|bannon-hipp|NA"
"0065843MOR","39.416045|bannon-hipp|NA","-76.5875|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","198|bannon-hipp|NA"
"0065844MOR","39.328982|bannon-hipp|NA","-76.62057|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
"0065845MOR","39.328982|bannon-hipp|NA","-76.62057|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
"0065846MOR","39.328982|bannon-hipp|NA","-76.62057|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
"0065848MOR","34.323222|bannon-hipp|NA","-84.550252|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","204|bannon-hipp|NA"
"0065897MOR","41.612496|Lueders, Kate|NA","-87.554295|Lueders, Kate|NA","WGS84|Lueders, Kate|NA","Kate Lueders|Lueders, Kate|NA","Based on collector description|Lueders, Kate|NA","GeoLocate|Lueders, Kate|NA","438|Lueders, Kate|NA"
"0065902MOR","36.783401|bannon-hipp|NA","-90.384648|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2075|bannon-hipp|NA"
"0065903MOR","34.937342|bannon-hipp|NA","-79.818099|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","198|bannon-hipp|NA"
"0065905MOR","34.908147|bannon-hipp|NA","-82.890025|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","153|bannon-hipp|NA"
"0065906MOR","32.842562|bannon-hipp|NA","-80.392333|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","196|bannon-hipp|NA"
"0065907MOR","33.890059|bannon-hipp|NA","-79.612611|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","204|bannon-hipp|NA"
"0065909MOR","35.297425|bannon-hipp|NA","-85.408143|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description/believe Sequatchie Cty.|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1978|bannon-hipp|NA"
"0065910MOR","29.75635|bannon-hipp|NA","-95.363197|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2031|bannon-hipp|NA"
"0066000MOR","37.199239|bannon-hipp|NA","-89.724102|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","242|bannon-hipp|NA"
"0066002MOR","36.759222|bannon-hipp|NA","-89.586746|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1389|bannon-hipp|NA"
"0066003MOR","37.097787|bannon-hipp|NA","-89.925069|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","225|bannon-hipp|NA"
"0066004MOR","36.788787|bannon-hipp|NA","-90.106779|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","220|bannon-hipp|NA"
"0066005MOR","37.104684|bannon-hipp|NA","-89.915284|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on Collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","61|bannon-hipp|NA"
"0066024MOR","31.763702|bannon-hipp|NA","-95.634453|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2013|bannon-hipp|NA"
"0066025MOR","29.310383|bannon-hipp|NA","-96.097834|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2037|bannon-hipp|NA"
"0066026MOR","29.133391|bannon-hipp|NA","-95.691352|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","1969|bannon-hipp|NA"
"0066028MOR","31.528403|bannon-hipp|NA","-94.11062|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2025|bannon-hipp|NA"
"0066029MOR","29.026488|bannon-hipp|NA","-96.561137|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise & Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","2026|bannon-hipp|NA"
"0066030MOR","39.013654|bannon-hipp|NA","-88.120315|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","185|bannon-hipp|NA"
"0066031MOR","37.934974|bannon-hipp|NA","-89.167621|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","182|bannon-hipp|NA"
"0066032MOR","40.996996|bannon-hipp|NA","-87.556561|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
"0066033MOR","40.990179|bannon-hipp|NA","-87.566918|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","206|bannon-hipp|NA"
"0066034MOR","40.988891|bannon-hipp|NA","-87.56666|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","208|bannon-hipp|NA"
"0066035MOR","41.25068|bannon-hipp|NA","-90.378012|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","207|bannon-hipp|NA"
"0066036MOR","41.051396|bannon-hipp|NA","-90.935882|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","198|bannon-hipp|NA"
"0066037MOR","40.591945|bannon-hipp|NA","-91.138835|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","209|bannon-hipp|NA"
"0066038MOR","38.225957|bannon-hipp|NA","-88.699395|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","223|bannon-hipp|NA"
"0066054MOR","39.480497|bannon-hipp|NA","-89.424568|bannon-hipp|NA","WGS84|bannon-hipp|NA","Louise and Lee|bannon-hipp|NA","based on collectors description|bannon-hipp|NA","GeoLocate|bannon-hipp|NA","210|bannon-hipp|NA"
